Time (s),PL (norm.),QFLS (eV),tau_diff(s)
1.0000002343385046,7.387796288362073e+33,1.4570419929907583,7.405108784593904e-07
1.0000002410530597,7.255562735521785e+33,1.456575097042717,7.465523601405867e-07
1.0000002477676149,7.126734605888483e+33,1.456111968660036,7.525991776768428e-07
1.00000025448217,7.001197211189073e+33,1.4556525450659368,7.586477031127231e-07
1.0000002603843654,6.893479334880151e+33,1.4552517195269041,7.639682529280341e-07
1.0000002662865608,6.788149246059318e+33,1.4548536759889716,7.69299143021638e-07
1.0000002721887562,6.685140667380585e+33,1.4544583862461076,7.746421466990901e-07
1.0000002788514233,6.571567072286467e+33,1.4540154311927993,7.806812180470528e-07
1.0000002855140904,6.460776704431559e+33,1.4535758923275899,7.86722899916083e-07
1.0000002921767575,6.352680035662975e+33,1.4531397144349665,7.927652588287014e-07
1.000000298218618,6.256913326937356e+33,1.4527470431224667,7.982496112828878e-07
1.0000003042604786,6.163231483190571e+33,1.452357061313334,8.037444260061147e-07
1.0000003103023392,6.071577274270925e+33,1.4519697406244365,8.092485065996839e-07
1.00000031742088,5.966114930742156e+33,1.4515167672883222,8.157426051153606e-07
1.000000324539421,5.863300088544869e+33,1.4510673903054927,8.222415811173759e-07
1.0000003316579618,5.763045261229503e+33,1.4506215491227537,8.287396904003478e-07
1.0000003377063507,5.679811657217274e+33,1.4502454699912277,8.342625654280001e-07
1.0000003437547396,5.598317446762039e+33,1.4498718719445847,8.397973503228791e-07
1.0000003498031285,5.518517587436244e+33,1.4495007336501786,8.453482357352579e-07
1.0000003564931506,5.43217135071697e+33,1.449093054674083,8.514940682296269e-07
1.0000003631831726,5.34778285184279e+33,1.4486883086783582,8.576384340639748e-07
1.0000003698731947,5.265293405317778e+33,1.4482864501459853,8.63781545754223e-07
1.0000003761498806,5.1895777594990865e+33,1.4479120104518117,8.695511890712377e-07
1.0000003824265664,5.1154411953598217e+33,1.447540048518889,8.753316828287846e-07
1.0000003887032523,5.042841883405873e+33,1.4471705378933537,8.811184266272945e-07
1.0000003965224034,4.95448950220915e+33,1.4467136045811648,8.883387864614246e-07
1.0000004043415545,4.868382858150731e+33,1.446260376687833,8.955665459728565e-07
1.0000004121607056,4.7844463656741106e+33,1.4458107889228173,9.027879701600397e-07
1.0000004180773967,4.72233028298168e+33,1.4454729697514144,9.082460181677829e-07
1.0000004239940878,4.661385202340105e+33,1.4451371723937103,9.137202206971425e-07
1.000000429910779,4.6015851305525343e+33,1.444803388936111,9.192239169344164e-07
1.0000004359786394,4.541417942251055e+33,1.4444631496459985,9.248703019491472e-07
1.0000004420464998,4.482396164567848e+33,1.444124979175049,9.305056247616502e-07
1.0000004481143603,4.4244905523003505e+33,1.4437888484662296,9.361363695193969e-07
1.0000004545447059,4.3643134055500735e+33,1.4434348381278168,9.421127255993241e-07
1.0000004609750515,4.305328031201935e+33,1.4430830693834804,9.481003212548839e-07
1.000000467405397,4.2475038992983144e+33,1.442733516294659,9.540881211548212e-07
1.0000004752984113,4.1780704217932874e+33,1.4423074407793712,9.614470765087268e-07
1.0000004831914255,4.1102893701594314e+33,1.4418846196006632,9.688158348562288e-07
1.0000004910844398,4.0441088718179154e+33,1.4414650007455319,9.761816401528208e-07
1.0000004975133,3.991352934631148e+33,1.4411255520963526,9.821766642181285e-07
1.00000050394216,3.939599742444909e+33,1.4407881674678447,9.8818444564316e-07
1.0000005103710201,3.888826103350539e+33,1.4404528337047189,9.942171273293486e-07
1.00000051698373,3.837597639026798e+33,1.4401100291985802,1.0004269434424563e-06
1.00000052359644,3.78735462637104e+33,1.4397693448576625,1.0066281624958818e-06
1.00000053020915,3.7380716703820233e+33,1.4394307509073367,1.0128247481267221e-06
1.0000005369152172,3.689048860493388e+33,1.4390894861984798,1.0191161801589014e-06
1.0000005436212844,3.640965058090462e+33,1.4387503238940589,1.0254185199270097e-06
1.0000005503273517,3.593797080191876e+33,1.4384132411676234,1.0317231537628925e-06
1.0000005585530853,3.5371575147383934e+33,1.438002575196055,1.0394660771013475e-06
1.000000566778819,3.4818217156758554e+33,1.437594961686398,1.0472165511581693e-06
1.0000005750045526,3.42774984700669e+33,1.437190351820306,1.0549601933595424e-06
1.000000581272832,3.3873699958345695e+33,1.436884011866716,1.0608527255949555e-06
1.0000005875411115,3.3476853045877034e+33,1.4365793667582722,1.066760306810949e-06
1.000000593809391,3.308681670764929e+33,1.4362764103612815,1.0726985401998976e-06
1.0000006000850326,3.2702996980717385e+33,1.4359747759356334,1.078645707198472e-06
1.0000006063606741,3.232570119619942e+33,1.4356747981398232,1.0845797571423662e-06
1.0000006126363157,3.1954779227036237e+33,1.4353764553088646,1.0905078173764922e-06
1.0000006192466737,3.157081182029482e+33,1.4350639493676483,1.096759952192838e-06
1.0000006258570318,3.1193604085790005e+33,1.4347532218827443,1.1030223141482e-06
1.0000006324673898,3.082300157045383e+33,1.434444254322617,1.1092844114262196e-06
1.000000640590535,3.0376407823834735e+33,1.4340669598358946,1.1169868844439633e-06
1.0000006487136803,2.993929176199544e+33,1.4336922618642063,1.124696888512871e-06
1.0000006568368256,2.951138645760568e+33,1.4333201224241223,1.1324025587818988e-06
1.0000006633581635,2.9174350769741573e+33,1.4330231914909797,1.1385832655430184e-06
1.0000006698795014,2.884295621732669e+33,1.4327278667269945,1.1447755341738599e-06
1.0000006764008393,2.851708813826097e+33,1.4324341393968865,1.1509913843168237e-06
1.000000683048234,2.819048725454235e+33,1.4321363642675182,1.1573303856163458e-06
1.0000006896956286,2.7869379206421354e+33,1.4318402146167601,1.1636597860138661e-06
1.0000006963430232,2.7553639455356866e+33,1.43154566997433,1.1699840226610237e-06
