QFLS_eV,simulation_results-shallow-plateau_alphas-mu-1,simulation_results-shallow_photodoping_alphas-mu-1,simulation_results-no-photodopgin_alphas-mu-1,simulation_results-trap-high-Nt_alphas-mu-1,simulation_results-trap-low-Nt_alphas-mu-1
1.08955885647181,0.422690903685191,0.366027805933538,0.363744014746162,0.012922750283872,0.000158195714423865
1.09187054984341,0.3920814330263,0.365431371820603,0.363637205045393,0.0131075882615059,5.47015375592981e-05
1.09418224321502,0.353105589655973,0.365045354528194,0.363531659543663,0.0133332885705685,0.000106885569670288
1.09649393658663,0.31246173014852,0.36516675852144,0.363828631529875,0.0135369178430091,0.000301403086841521
1.09880562995824,0.273096027109827,0.364986914797725,0.363928699506215,0.0137441425092517,0.000487069595152335
1.10111732332984,0.242614176049053,0.365263803017994,0.364053906917865,0.0139545995891757,0.000622077528954585
1.10342901670145,0.212828836343855,0.365745593697839,0.364092670838807,0.0141650566691001,0.000756553589442376
1.10574071007306,0.186993925938828,0.366180432894333,0.363999215020675,0.0143844319927497,0.000884841487847252
1.10805240344467,0.167284781810682,0.366496617674385,0.363804713955512,0.0146791020250726,0.00100754961035807
1.11036409681627,0.147297237206214,0.367476527735947,0.363133473110822,0.0149012740346272,0.00113116188219519
1.11267579018788,0.128001825658694,0.36787224714595,0.362803879856161,0.0150838533972107,0.00122828443511898
1.11498748355949,0.11666838072697,0.368127399374819,0.362364456803149,0.0152664327597929,0.00131565972913523
1.1172991769311,0.105326645327918,0.368116882034881,0.362432994510244,0.0154501890736517,0.00136462069050031
1.1196108703027,0.0939849099288664,0.367701138958745,0.362475288516677,0.0156350864655114,0.00137772601391247
1.12192256367431,0.0823247597615596,0.367419197398904,0.362649760614552,0.0157342217160527,0.00139083133732337
1.12423425704592,0.0730763846364883,0.367135371149604,0.362866219276153,0.0158304788784403,0.00140468268503818
1.12654595041753,0.0664665026341194,0.367126519205829,0.362771737927147,0.0159248201486565,0.00141129970987423
1.12885764378913,0.0597277666030479,0.367360879810075,0.362564330341896,0.0160136763131453,0.00123313152534194
1.13116933716074,0.0529890305719777,0.368454894855758,0.362172081953696,0.0161025324776344,0.000964861889426883
1.13348103053235,0.0462502945409065,0.369300739710585,0.361570728968755,0.0162260466556336,0.000696592253511172
1.13579272390396,0.0394329576618381,0.369787204291769,0.361281017733683,0.0165550575296123,0.000461506784675143
1.13810441727556,0.0354380239048739,0.369312874546829,0.361040992817887,0.0168844774264227,0.000248071050672226
1.14041611064717,0.0314386133984646,0.367674735191458,0.360688119709089,0.0171482301085528,0.00017602335546428
1.14272780401878,0.0273590337357037,0.366453857277868,0.360485386545545,0.0174083974973081,0.000604145607855915
1.14503949739038,0.0232794540729427,0.36555603137366,0.360216360620109,0.0176362965328409,0.00103170851323729
1.14735119076199,0.0191336577408389,0.365861809556009,0.359887114543037,0.0179636337094164,0.00136161147922146
1.1496628841336,0.0150238727865242,0.366471359567417,0.359689646001706,0.0183695649863022,0.00144015203106218
1.15197457750521,0.0127094606494722,0.367755729839753,0.359629967248969,0.0187714614051015,0.00137943468057652
1.15428627087681,0.0104924076312906,0.368797037121451,0.35941494643699,0.0191085301657675,0.00132249515973936
1.15659796424842,0.00812861241461365,0.369016029408684,0.359027738924113,0.0194455989264324,0.00126270430244477
1.15890965762003,0.005738811502441,0.368362573521349,0.358917049644274,0.0197319191486775,0.00110466900228858
