QFLS_eV,alpha_1e+04_to_5e+04,alpha_5e+04_to_1e+05,alpha_1e+05_to_5e+05,alpha_5e+05_to_1e+06
0.9,NaN,NaN,NaN,NaN
0.902311693371607,NaN,NaN,-0.000732539073725026,NaN
0.904623386743215,NaN,NaN,-0.00083247376739364,-0.00400054137149866
0.906935080114822,NaN,NaN,-0.000932408461062254,-0.00357561130689455
0.90924677348643,NaN,NaN,-0.00103234315473341,-0.00315068124228454
0.911558466858037,NaN,NaN,-0.00113227784840075,-0.00272575117767748
0.913870160229644,NaN,NaN,-0.00123221254206937,-0.00230082111306747
0.916181853601252,0.000363175544183632,0.0024112292361667,-0.00133214723573798,-0.00187589104846336
0.918493546972859,0.00044094776727215,0.00229920252744774,-0.00143208192940787,-0.00145096098385335
0.920805240344467,0.000518719990356856,0.00218717581873763,-0.00153201662307648,-0.00102603091924629
0.923116933716074,0.000596492213445374,0.00208318246326351,-0.00154004430528112,-0.00089001799220704
0.925428627087681,0.000665408462058453,0.00201560364142125,-0.00154665079540022,-0.000914637085101009
0.927740320459289,0.000726548109186647,0.00194802481958194,-0.00155325728552059,-0.000939256177992027
0.930052013830896,0.000787687756316112,0.00188044599773967,-0.00155986377564096,-0.000963875270885996
0.932363707202504,0.000848827403445576,0.00181286717590331,-0.0015664702657626,-0.000988494363777014
0.934675400574111,0.00090996705057377,0.00174528835406105,-0.0015730767558817,-0.00101311345667393
0.936987093945718,0.000946202291498518,0.00173553577267496,-0.00157968324600334,-0.0010377325495679
0.939298787317326,0.000928695008413202,0.00185056946767504,-0.00158628973612371,-0.00106235164246187
0.941610480688933,0.000911187725329156,0.00196560316267217,-0.0015821697904048,-0.00109385126925356
0.943922174060541,0.00089368044224384,0.00207953625585851,-0.00155926066795131,-0.0011038757221434
0.946233867432148,0.000876173159158524,0.00214308366743352,-0.00151465161356527,-0.0011139001750421
0.948545560803756,0.000820082876555267,0.00220663107900558,-0.0014700425591805,-0.00112392462792604
0.950857254175363,0.000762535290559165,0.00227017849057764,-0.00142543350479192,-0.00113394908082178
0.95316894754697,0.000704987704563063,0.0023337259021497,-0.00138082445040715,-0.00114397353371457
0.955480640918578,0.00064744011856442,0.00239727331372471,-0.00133621539602112,-0.00115399798660737
0.957792334290185,0.000619321038737725,0.0023924898500344,-0.00129160634163381,-0.00116402243950016
0.960104027661792,0.000765948604487385,0.00198195724048714,-0.00126360504686887,-0.00107840911854619
0.9624157210334,0.000912576170238316,0.00157142463094282,-0.00128703850115994,-0.000788528972151311
0.964727414405007,0.00105920373598798,0.00118352813139396,-0.00132022079739202,-0.000498648825756431
0.967039107776615,0.00120583130174018,0.000876142263175323,-0.001388077135215,-0.000208768679364502
0.969350801148222,0.00136269624685239,0.000568756394959637,-0.00145593347303797,8.11114670333285e-05
0.97166249451983,0.00152257933611232,0.000261370526741002,-0.00152378981086095,0.000370991613428208
0.973974187891437,0.00168246242536844,-4.60153414746835e-05,-0.00159164614868392,0.000660871759820138
0.976285881263044,0.00184234551462455,-0.000353401209687418,-0.00165950248650816,0.000950751906217968
0.978597574634652,0.00195483465430902,-0.000550741734862067,-0.0016726105969871,0.00110461606826357
0.980909268006259,0.00196582016137837,-0.000512398123737489,-0.00161215732100856,0.00108666850853151
0.983220961377867,0.00197680566844644,-0.00047405451260406,-0.00155170404503384,0.00106872094880535
0.985532654749474,0.00198779117551452,-0.000429240661905173,-0.00149403734956253,0.00105077338907034
0.987844348121081,0.00199877668258387,-0.000382434266686189,-0.00143722879630822,0.00103282582933828
0.990156041492689,0.0020231691772475,-0.000335627871461304,-0.00138042024305772,0.00101487826960917
0.992467734864296,0.00204831399894941,-0.000288821476239369,-0.00132361168980467,0.000996930709880066
0.994779428235903,0.00207345882065132,-0.000242015081017434,-0.00126680313655163,0.000903241786553012
0.997091121607511,0.00209860364235196,-0.000195208685792549,-0.00122428069530168,0.000810388282163044
0.999402814979118,0.00186461277673986,0.000453292142188787,-0.00118294804261211,0.000720297381255448
1.00171450835073,0.00160023094778451,0.00117235860179045,-0.0011416153899238,0.000630206480353751
1.00402620172233,0.00133584911882789,0.00180164897032446,-0.00106161827933338,0.000540115579443204
1.00633789509394,0.00107146728986873,0.00238256280420404,-0.000960786529307753,0.000450024678541508
1.00864958846555,0.0007921977576909,0.00296347663808363,-0.00085995477928085,0.000359933777633911
1.01096128183716,0.000495891386621796,0.00354439047196321,-0.000759123029256488,0.000258081175282699
1.01327297520876,0.000199585015553963,0.00412530430583984,-0.000686834929821921,0.000219392744771434
1.01558466858037,-9.67213555151412e-05,0.00470621813971943,-0.000625295651829793,0.000205662304751347
1.01789636195198,-0.000204102138106342,0.00484846034186314,-0.000563756373835124,0.000191931864725359
1.02020805532359,-0.00024930405239964,0.0048463276828065,-0.000502217095841726,0.000178201424702321
1.02251974869519,-0.000294505966695479,0.00491925828787195,-0.000473005806078182,0.000164470984676333
1.0248314420668,-0.000339707880988776,0.00500487068526846,-0.000449256266988524,0.000145373741244982
1.02714313543841,-0.000391850558640514,0.00509048308266792,-0.000425506727897595,9.72036571540443e-05
1.02945482881001,-0.000458701156983299,0.00517609548006149,-0.000399242533510747,4.31947242855045e-05
1.03176652218162,-0.000525551755324813,0.00526170787746095,-0.000372409209294997,-1.21356871253519e-05
1.03407821555323,-0.000592402353668868,0.00534732027485451,-0.000345575885076706,-6.74660985421092e-05
1.03638990892484,-0.000579699759071655,0.0052482158785286,-0.000318742560862227,-0.000122796509950015
1.03870160229644,-0.000560530977246347,0.00517190335607989,-0.000308191349668049,-0.000178126921363822
1.04101329566805,-0.000541362195418497,0.00516179662714696,-0.000326153421749764,-0.000209847603602593
1.04332498903966,-0.000522193413591918,0.00515168989820223,-0.000349173964750062,-0.000223353283987954
1.04563668241127,-0.000494776608212108,0.00514158316926929,-0.000395050324453956,-0.000183789401440589
1.04794837578287,-0.000459114692718252,0.00513147644033341,-0.000440926684159122,-0.000144225518890274
1.05026006915448,-0.000423452777223125,0.00512136971139458,-0.000486803043861746,-0.000104661636342909
1.05257176252609,-0.000373396806935938,0.00507784102223767,-0.00053267940356564,-6.50977537984945e-05
1.0548834558977,-0.00030240607230574,0.00496274397788064,-0.000568667714727989,5.21027219799543e-05
1.0571951492693,-0.000231415337678083,0.00473904419321902,-0.000557883371496071,0.000208287029636147
1.05950684264091,-0.000160424603050426,0.00451534440855739,-0.000533908667522321,0.000333844268107133
1.06181853601252,-8.94338684214989e-05,0.00429164462389281,-0.000506852055764063,0.000452245538307418
1.06413022938413,1.45627516021946e-05,0.00406794483922528,-0.000479795444008347,0.000570646808513603
1.06644192275573,0.000118813151680166,0.00384424505456365,-0.000452738832252631,0.000689048078722739
1.06875361612734,0.000212413746628875,0.00364527335163673,-0.000425682220495644,0.00073405536127141
1.07106530949895,0.000262426287337313,0.00353358476969719,-0.000392628348624404,0.000759748114771235
1.07337700287056,0.000312438828048292,0.00338449966407618,-0.00030888630912824,0.000705143111454058
1.07568869624216,0.000362451368760541,0.00323541455845517,-0.000209719457331916,0.000614722803101725
1.07800038961377,0.000412463909468979,0.00308632945284006,-0.000110552605535592,0.000524302494752343
1.08031208298538,0.000457100284366372,0.0029372443472161,-1.13857537367264e-05,0.000364264479116239
1.08262377635698,0.000500231779275245,0.00278815924159804,8.77810980583271e-05,-0.000175265452312783
1.08493546972859,0.000531100587360273,0.00266754721303802,0.000186947949853381,-0.000714795383741805
1.0872471631002,0.000529834003518217,0.00269415252383228,0.000216713198642602,-0.00116578105331403
1.08955885647181,0.00052856741967489,0.00276180189270227,0.000220299442732785,-0.00159702501445511
1.09187054984341,0.000527300835834105,0.00282945126156932,0.000223885686822967,-0.00202826897559913
1.09418224321502,0.000526034251992049,0.00289710063043931,0.000227471930913149,-0.0026827703964426
1.09649393658663,0.00048796916912647,0.00296474999931226,0.000231058175003332,-0.0034157730847471
1.09880562995824,0.000443579445429488,0.00303239936818226,0.000200755423629816,-0.00407008796237989
1.10111732332984,0.000414199088716029,0.00312479246053472,-8.49791102840434e-06,-0.00436848684745247
1.10342901670145,0.000393652956540546,0.00336009029581753,-0.000288131193040936,-0.004666885732528
1.10574071007306,0.000373106824363792,0.00359538813109739,-0.000567764475052198,-0.00494150283661473
1.10805240344467,0.000352560692185768,0.0038306859663802,-0.000847397757062188,-0.00519467625411325
1.11036409681627,0.000329353685109325,0.00406598380166005,-0.00112703103907472,-0.00544784967160291
1.11267579018788,0.000295531230525858,0.00430128163693991,-0.00149938632194707,-0.00548572927028494
1.11498748355949,0.00027031349796986,0.00453176591264031,-0.00190670651544543,-0.00545758884690287
1.1172991769311,0.000271630000201286,0.00478529188851219,-0.00235048446385196,-0.00528795740234179
1.1196108703027,0.000272946502430172,0.00503881786438997,-0.00279426241225721,-0.0049805288352231
1.12192256367431,0.000274263004660327,0.00529234384026479,-0.00323804036066374,-0.0046731002680985
1.12423425704592,0.000275579506889212,0.00554586981614257,-0.00367951996166558,-0.00437100829838761
1.12654595041753,0.000299973865799908,0.00579939579202035,-0.00411912830555559,-0.00407326125314038
1.12885764378913,0.00033542860358488,0.00595501290262441,-0.00452238259016338,-0.00307356189736166
1.13116933716074,0.000415279694440582,0.00579913152929336,-0.00483587813293057,-0.00173786519763911
1.13348103053235,0.000495130785292472,0.00564325015596822,-0.00514937367570157,-0.000402168497907704
1.13579272390396,0.000574981876145632,0.00548736878263717,-0.00536063562638734,0.000696149152122704
1.13810441727556,0.000654832966998792,0.00533148740930908,-0.0054819817881726,0.00161465115327311
1.14041611064717,0.000761430417080284,0.00517560603597803,-0.00560332794995659,0.00330781023533074
1.14272780401878,0.000877567473494038,0.00459880883393456,-0.00554058301709554,0.00500096931739133
1.14503949739038,0.000984413977155154,0.00382773154547454,-0.00538487565255924,0.00669412839945192
1.14735119076199,0.00109126048081119,0.00305665425702043,-0.00492829810546702,0.00768868855172499
1.1496628841336,0.00119810698447103,0.00228557696855452,-0.00434338924379144,0.00757934521635769
1.15197457750521,0.00130495348812834,0.00151449968009746,-0.00375848038211712,0.00693481859240232
1.15428627087681,0.00142291799163258,0.000640208189219473,-0.00312911958300114,0.00629029196844399
1.15659796424842,0.00150187386766083,-0.000432315465054495,-0.00236853053829199,0.0056364775075082
1.15890965762003,0.00155171512897743,-0.00143723707745769,-0.00155092370400565,0.00455057055593257
1.16122135099164,0.00160155639029149,-0.00244215868985793,-0.000733316869720579,0.00293206487593736
1.16353304436324,0.00165139765160555,-0.00344708030225817,8.42899645644928e-05,0.00131355919594215
1.16584473773485,0.00169702468997383,-0.00442858474370051,0.000891811572261603,-0.000304946484058963
1.16815643110646,0.00171444119866858,-0.00495410929319855,0.00129907593649413,-0.00125798527630048
1.17046812447807,0.00172140634016798,-0.00545536651956985,0.00158670581680997,-0.00143366318516123
1.17277981784967,0.00172837148166484,-0.00595662374593524,0.00187433569712327,-0.00160934109402493
1.17509151122128,0.00173533662316297,-0.00645788097230653,0.00216196557744165,-0.00178501900289159
