QFLS_eV,alpha_1e+04_to_5e+04,alpha_5e+04_to_1e+05,alpha_1e+05_to_5e+05,alpha_5e+05_to_1e+06
1.19127336482253,-0.12037438088368,-0.399621832036544,-0.502057532794275,-0.517807380097697
1.19358505819414,-0.123841080650024,-0.393100203339806,-0.502540274875681,-0.520326273376864
1.19589675156575,-0.126013670567076,-0.387857144314307,-0.503476679594503,-0.523384520167835
1.19820844493735,-0.126899926063512,-0.384184019724188,-0.505225671858778,-0.523242877027705
1.20052013830896,-0.126770979335635,-0.384260663129234,-0.506139797182539,-0.523455899711074
1.20283183168057,-0.125019153203965,-0.386149624519166,-0.507651242049305,-0.519946535144933
1.20514352505218,-0.122688078036083,-0.392242653733296,-0.507562193563872,-0.518066779153031
1.20745521842378,-0.120342106750593,-0.396719581935483,-0.505993808709321,-0.517453730702247
1.20976691179539,-0.118304798760753,-0.398012602448572,-0.5054602334541,-0.517826590994462
1.212078605167,-0.117971384671209,-0.397440841301954,-0.5048114434914,-0.51881610023281
1.21439029853861,-0.119269745052886,-0.393404525204432,-0.505038822363341,-0.521234998926456
1.21670199191021,-0.120959102751087,-0.390464764968494,-0.505457144826834,-0.523913694565815
1.21901368528182,-0.122478684715526,-0.388146046509222,-0.506726006560594,-0.522783137831382
1.22132537865343,-0.123767304969048,-0.388216788265174,-0.507003505761321,-0.523024980812611
1.22363707202504,-0.123788190242719,-0.388713759046753,-0.508472031450389,-0.519150010551929
1.22594876539664,-0.123183112122879,-0.39280448144348,-0.508404075420929,-0.516843263810855
1.22826045876825,-0.121854122558644,-0.396536543696773,-0.506909661108078,-0.515570360454672
1.23057215213986,-0.120595922014257,-0.396652404109155,-0.506825192238367,-0.51617665144845
1.23288384551147,-0.120428240211251,-0.396311945675022,-0.506530096511197,-0.517420324702055
1.23519553888307,-0.121450556436703,-0.392947638864544,-0.506846897106219,-0.518839169014035
1.23750723225468,-0.122319233995091,-0.391214284827796,-0.507441450835742,-0.521369462173082
1.23981892562629,-0.123076839462482,-0.389698403843144,-0.508119119862258,-0.522076103093916
1.2421306189979,-0.123833787514656,-0.390218538578154,-0.509027544606501,-0.520224378351977
1.2444423123695,-0.123728989138992,-0.390441624407944,-0.509683948522643,-0.518433373359688
1.24675400574111,-0.123399225337642,-0.393323799141383,-0.508631802578429,-0.519240090281273
1.24906569911272,-0.122498100843818,-0.396769609962872,-0.506986867881478,-0.519749213467228
1.25137739248433,-0.121605203937807,-0.396498748958476,-0.507922107272868,-0.517847367975163
1.25368908585593,-0.121620659686195,-0.395598583588188,-0.509623361665218,-0.514417157113764
1.25600077922754,-0.122683441125909,-0.392344366884956,-0.509096322262473,-0.518274766741339
1.25831247259915,-0.12330034850197,-0.390974008421643,-0.508992611319286,-0.521764345404115
1.26062416597075,-0.123713195467291,-0.38969483864048,-0.509399386871951,-0.521177184731503
1.26293585934236,-0.124136710782085,-0.391188410551844,-0.509938396946877,-0.517675456627907
1.26524755271397,-0.123690316433571,-0.392483087469358,-0.510875398631779,-0.515436705497848
1.26755924608558,-0.123218122595278,-0.393752111492748,-0.511163041860081,-0.514534913020683
1.26987093945718,-0.122639133450544,-0.396363576386657,-0.510068122056923,-0.515795306748485
1.27218263282879,-0.121856397579989,-0.396734854904916,-0.509553242488119,-0.520191178400171
1.2744943262004,-0.121968329029184,-0.395724186294113,-0.50884855107401,-0.520525631488308
1.27680601957201,-0.123250577839231,-0.39256485535784,-0.508544637739293,-0.518406295974509
1.27911771294361,-0.123792155831014,-0.391926845705302,-0.508667637527687,-0.519050007194118
1.28142940631522,-0.124076790504791,-0.391767862000737,-0.509787645047746,-0.516764650086527
1.28374109968683,-0.124323269301259,-0.392733065811932,-0.510884805040019,-0.510444024384765
1.28605279305844,-0.124006032777124,-0.393266300781367,-0.5096661604765,-0.512474705083936
1.28836448643004,-0.123744466627068,-0.395043357918325,-0.507837326839225,-0.515969596867274
1.29067617980165,-0.123512267767972,-0.395607665218458,-0.508195286837816,-0.517285694306091
1.29298787317326,-0.122855801301797,-0.393954300684649,-0.508101246248544,-0.519586461936695
1.29529956654487,-0.123463436169945,-0.39215321914192,-0.507013367886961,-0.521711951164819
1.29761125991647,-0.123499512639436,-0.396519480893223,-0.504927237111539,-0.521208057999684
1.29992295328808,-0.123180910261362,-0.39827842375379,-0.505475429538829,-0.516926066770811
1.30223464665969,-0.12392202208771,-0.394340804312901,-0.507889250674757,-0.511722154211683
1.3045463400313,-0.125558651090858,-0.389535969210699,-0.508319875149283,-0.510208721750793
1.3068580334029,-0.125799011220509,-0.389449826491614,-0.507826916474961,-0.510806778444881
1.30916972677451,-0.125267309409815,-0.393190483384709,-0.505738146817391,-0.512205412809933
1.31148142014612,-0.124393739951573,-0.394667947465574,-0.504628496819854,-0.515807136579003
1.31379311351772,-0.125178528747643,-0.393779483238599,-0.503341831062519,-0.517892130190305
1.31610480688933,-0.126300384286071,-0.392396645588345,-0.503088723495444,-0.517653225058123
1.31841650026094,-0.125668198807953,-0.392608078853563,-0.503362112394164,-0.516954430903952
1.32072819363255,-0.124222669934132,-0.390901352496198,-0.50494391968007,-0.512936944624292
1.32303988700415,-0.122922350860484,-0.38916219075397,-0.505934202709859,-0.508541195431858
1.32535158037576,-0.123686971239545,-0.391532363854085,-0.505177568970273,-0.50809313275212
1.32766327374737,-0.123771702504596,-0.396671359584007,-0.503125271536536,-0.506883461545831
1.32997496711898,-0.12486830680133,-0.395053970579471,-0.502412992335202,-0.509683785288101
1.33228666049058,-0.125005289262957,-0.388616705000867,-0.503528894393721,-0.510130070604164
1.33459835386219,-0.124739940392418,-0.386133244494438,-0.502396700429055,-0.511521121297413
1.3369100472338,-0.123231710536753,-0.389238939095258,-0.502150727373802,-0.508815005320947
1.33922174060541,-0.121929907366608,-0.388688173686736,-0.502823239221555,-0.507917178548454
1.34153343397701,-0.122757691715705,-0.387141138599536,-0.50362209480958,-0.503950046644973
1.34384512734862,-0.122710164450572,-0.389553178762855,-0.503226784647524,-0.49950670367592
1.34615682072023,-0.122407146397919,-0.394799283130672,-0.501266599809591,-0.499388694089366
1.34846851409184,-0.12205301365383,-0.396631982892259,-0.500028530110082,-0.496714984996822
1.35078020746344,-0.121929490431204,-0.393703602327381,-0.498512450071905,-0.498280873817997
1.35309190083505,-0.122308717843206,-0.389596769455184,-0.498698964683264,-0.497134608949483
1.35540359420666,-0.123738531400389,-0.386768149185671,-0.497700130373978,-0.498154560323815
1.35771528757827,-0.124567949550516,-0.385056585727369,-0.498460375733683,-0.493919527625109
