QFLS_eV,alpha_10000_mu_1_csv_alpha_1e_04,alpha_50000_mu_1_csv_alpha_5e_04,alpha_100000_mu_1_csv_alpha_1e_05,alpha_500000_mu_1_csv_alpha_5e_05,alpha_1e_06_mu_1_csv_alpha_1e_06
0.9,NaN,NaN,NaN,NaN,NaN
0.902311693371607,0.132606089426782,0.215509954155328,0.468455996324406,0.501815218769108,0.518823705105936
0.904623386743215,0.1329221274542,0.216993277571551,0.468811595648553,0.500481664861512,0.517406135684077
0.906935080114822,0.131497059788642,0.215439320485454,0.46990513974024,0.501976562627993,0.516886174679583
0.90924677348643,0.129942956301108,0.213169530937984,0.470951292411828,0.504144866716608,0.516682319881368
0.911558466858037,0.127869626416941,0.210295848755197,0.472384939788574,0.507039337658167,0.516803028052233
0.913870160229644,0.126443637019116,0.208165763855046,0.473299614535463,0.509264122362668,0.517390175099329
0.916181853601252,0.125872543344272,0.206970713207049,0.47351095524418,0.510557527750265,0.518340882282625
0.918493546972859,0.127811728400958,0.207313354938893,0.471916407115268,0.510240419932454,0.519220030072802
0.920805240344467,0.131092044654958,0.208832630091671,0.470112784037703,0.509332246901666,0.519624915084358
0.923116933716074,0.133794051987842,0.210281589766226,0.467772008164548,0.507484668110144,0.519802753438597
0.925428627087681,0.136303870670126,0.212220593615737,0.466970857568232,0.506322778011443,0.519218015603006
0.927740320459289,0.135191672985966,0.211672775816027,0.46748223976719,0.506604608151985,0.519218091881099
0.930052013830896,0.132630554619371,0.210528591478607,0.468338749080387,0.506801438748247,0.519172521211233
0.932363707202504,0.128448419112235,0.207955780664312,0.469884669515253,0.508054686728057,0.519364209763996
0.934675400574111,0.123830600978768,0.205097852968528,0.471375572039807,0.509280894927514,0.519713325604293
0.936987093945718,0.120743012472099,0.202964396519367,0.472454790134165,0.510487029156872,0.520216901460244
0.939298787317326,0.120832307120284,0.202726704093894,0.472416809182734,0.510872338527467,0.520626108574811
0.941610480688933,0.122549491983342,0.203766659494919,0.472410182875564,0.511076265997737,0.520793030370018
0.943922174060541,0.124651429431441,0.204833466384011,0.471083670517964,0.510165229061078,0.520836518005838
0.946233867432148,0.125684739673094,0.205576330551979,0.470797396887445,0.509836623058125,0.520764362177955
0.948545560803756,0.124401685265639,0.204698018744561,0.47115264252816,0.510241468457298,0.520990600415877
0.950857254175363,0.122638146601675,0.203698504470063,0.471274694993055,0.510163807054256,0.521101660727624
0.95316894754697,0.12106423491734,0.202720422909191,0.471933120665703,0.510808932821688,0.521462872541406
0.955480640918578,0.119869638218407,0.202119489434227,0.472597240555461,0.511394465084149,0.521979319938047
0.957792334290185,0.119200953846645,0.201756649726022,0.473230422005365,0.512062045676577,0.522440901024815
0.960104027661792,0.12012618699624,0.202337453752092,0.47315716197497,0.512338442097604,0.523383498981813
0.9624157210334,0.121101598923504,0.203041710512295,0.473448544060026,0.512657504515557,0.523550105017072
0.964727414405007,0.121894312482436,0.203331219592697,0.472584747023716,0.51228760673215,0.524311907285566
0.967039107776615,0.121593002764108,0.203149047281149,0.472697582573231,0.512363071600463,0.52428222075016
0.969350801148222,0.120582582132646,0.20245634331976,0.473352180339538,0.51287814767989,0.523863751039733
0.97166249451983,0.120690959909591,0.202657007277169,0.473507481197084,0.513027360953064,0.52425847435478
0.973974187891437,0.120874798909643,0.20283941957967,0.474017345323357,0.513449634139446,0.524146603164069
0.976285881263044,0.120464231740443,0.202710521920099,0.474227846751487,0.513784614910408,0.525085233278567
0.978597574634652,0.12026644164617,0.202628220948005,0.474504890186706,0.51430551067803,0.526081149657925
0.980909268006259,0.122328587532066,0.20406465686768,0.474730398529994,0.51481611260348,0.527011792408039
0.983220961377867,0.12348254282374,0.20490242376021,0.475375486768296,0.515399088265052,0.526909059059629
0.985532654749474,0.12456947552548,0.205462327269613,0.475556795480818,0.515788970947781,0.526938106412017
0.987844348121081,0.123448520515412,0.204715782464111,0.475462980346373,0.515790522591348,0.527377716758706
0.990156041492689,0.122569709474558,0.204163981467965,0.475288230295654,0.516239932975201,0.529658625655997
0.992467734864296,0.12298309624596,0.204527050407391,0.474936031538899,0.517256284393681,0.534451085484061
0.994779428235903,0.122973230646231,0.204580466001029,0.475363528466906,0.51890407517144,0.538705163881966
0.997091121607511,0.122833685623301,0.204653262910088,0.476620835786472,0.520969334251197,0.541954961140127
0.999402814979118,0.123012089193735,0.204687268331567,0.477374414057141,0.528225878771756,0.563256070728308
1.00171450835073,0.124134167391296,0.205475434579018,0.478624033741032,0.545434058913049,0.616282107774984
1.00402620172233,0.124269384571099,0.205542986580104,0.479911740373599,0.574346233243284,0.707959041447751
1.00633789509394,0.125033176403256,0.205932914447614,0.478637568213044,0.625961600941097,0.883176132453264
1.00864958846555,0.123904454151642,0.205334671387807,0.477978566844044,0.692903694179455,1.10837559935398
1.01096128183716,0.123106106799893,0.204953869565875,0.478574093534477,0.762264755131703,1.33739846845289
1.01327297520876,0.123219491759002,0.205081592588439,0.480816405830595,0.830862672006632,1.55798803053141
1.01558466858037,0.123302057846526,0.205179303807251,0.483963952887471,0.884686046854172,1.72646236372554
1.01789636195198,0.123303789996615,0.20515965162509,0.489469690360814,0.934174636272418,1.87250093023058
1.02020805532359,0.123614317715915,0.205302008701289,0.503141672156117,0.974567085596313,1.96101627895758
1.02251974869519,0.124133413258169,0.205928199200094,0.533075516961054,0.999057654070461,1.94380896367334
1.0248314420668,0.124616355315709,0.206371963906927,0.58331220443246,1.02318859111005,1.85744033559131
1.02714313543841,0.12594626595433,0.207316586113583,0.649817564198932,1.04698142036211,1.71560239064361
1.02945482881001,0.124809452881383,0.206997061734966,0.720480224261245,1.05359669034438,1.50441972733489
1.03176652218162,0.123917373299011,0.206528158780253,0.79025022393586,1.06017438386043,1.29501311287215
1.03407821555323,0.123636022067607,0.206301232213584,0.844221203076117,1.06711251904131,1.13867283073249
1.03638990892484,0.123486231297483,0.206051027771412,0.893925365956218,1.07407847145171,0.996216210879575
1.03870160229644,0.123368243346116,0.206498392910826,0.93348883115755,1.07413914467145,0.866750850733856
1.04101329566805,0.123778048235989,0.20766073930319,0.958987200762125,1.06857862922114,0.76648516152372
1.04332498903966,0.12436178736021,0.208507664293661,0.984530303593034,1.06349984321159,0.666219472313591
1.04563668241127,0.125279903173292,0.208415981955522,1.00768121337287,1.0590602823446,0.572129551685086
1.04794837578287,0.126006998110466,0.20745415786104,1.01470172301324,1.05562187028444,0.532502393201827
1.05026006915448,0.125346938570668,0.206212612036399,1.02195885062669,1.05053872195228,0.488917168673199
1.05257176252609,0.124413919542833,0.208585059710231,1.02945481119486,1.03644664036532,0.427250748599629
1.0548834558977,0.124489562096285,0.211246195768421,1.03671075783674,1.02253088065757,0.365584328526065
1.0571951492693,0.124804505825333,0.212780384632655,1.03571223932307,1.00975387885184,0.330822242361206
1.05950684264091,0.125687793321509,0.216412489545354,1.03104600474602,0.995010791776303,0.307362324238271
1.06181853601252,0.126627860118524,0.227738336729112,1.02621365474868,0.972447534037568,0.28390240611533
1.06413022938413,0.126762650726545,0.253053314736333,1.02167765581942,0.934816552948903,0.257744817644153
1.06644192275573,0.126226076711295,0.297111709110871,1.01742367582714,0.875269178951498,0.221668843006274
1.06875361612734,0.127067324614294,0.358941271308645,1.00963069911557,0.797880551939273,0.193917139609199
1.07106530949895,0.130395235004509,0.430135634783331,0.996207760298685,0.711548715475595,0.180494411740921
1.07337700287056,0.136401293084896,0.499164482613494,0.980979706812572,0.627449224889821,0.167071683872643
1.07568869624216,0.150469911161335,0.558007637012299,0.959390515590771,0.55280977759512,0.153648956004364
1.07800038961377,0.18315415899704,0.605285051891321,0.924232035814618,0.489178548079399,0.14022622813608
1.08031208298538,0.243313507895526,0.651242358003605,0.870076812172409,0.424847604861202,0.119404403353122
1.08262377635698,0.32736371884,0.673673276126212,0.796347191312209,0.382716226451276,0.103726843630171
1.08493546972859,0.419810698982379,0.691140608080082,0.709431538086904,0.340584848041349,0.0958669646287311
1.0872471631002,0.494693336613149,0.699668147106361,0.625853040495508,0.298453469631421,0.088007085627285
1.08955885647181,0.536500108441289,0.678993338270803,0.548841503486138,0.268972361601876,0.0801472066258477
1.09187054984341,0.526227025005324,0.630981477804863,0.486157626315369,0.244753708381542,0.0722873276244016
1.09418224321502,0.493523412099996,0.567291350058463,0.423473749144599,0.219673618615847,0.0615658183609604
1.09649393658663,0.431690388057907,0.504203101158461,0.381381263741853,0.194214852098511,0.0508190456858711
1.09880562995824,0.367678156880845,0.439312251618198,0.340230330611654,0.171876672952558,0.0463827234858789
1.10111732332984,0.329810742725999,0.384441591338625,0.299079397481455,0.157792747413298,0.0419464012858896
1.10342901670145,0.284168817042088,0.332482390033933,0.266274073683316,0.143708821874037,0.0375100790859003
1.10574071007306,0.239233384075735,0.290292924229817,0.242744668167902,0.129624896334779,0.0330737568859081
1.10805240344467,0.213325398017469,0.261403073073549,0.219215262652485,0.115148037332896,0.0273321379770118
1.11036409681627,0.187417411959202,0.232513221917281,0.195685857137068,0.100349099307243,0.020520595710276
1.11267579018788,0.161921592676262,0.197835068983773,0.170967609338915,0.0916265552715672,0.0176583020229537
1.11498748355949,0.146625863900256,0.180721324564077,0.157156501624486,0.0835303760435417,0.0153078375024884
1.1172991769311,0.131192433442594,0.163607580144379,0.143441643255079,0.0754341968155163,0.0129573729820202
1.1196108703027,0.115759002984935,0.146493835724683,0.129726784885673,0.0673380175874918,0.0106069084615491
1.12192256367431,0.100325572527274,0.129380091304986,0.116011926516266,0.0588734671588531,0.00703274130041916
1.12423425704592,0.0926181589572287,0.117666600942727,0.102297068146861,0.0501619446125767,0.00263815052304888
1.12654595041753,0.0873784224675449,0.107912213285493,0.0917599538961325,0.0450057680284939,0.000276155492932665
1.12885764378913,0.0781995687953584,0.0979087049273435,0.0837429434457748,0.0400987121453262,0.00131109629856332
1.13116933716074,0.0690207151231732,0.0879051965691957,0.0757259329954172,0.0351916562621586,0.00289834809005635
1.13348103053235,0.0598418614509854,0.077901688211047,0.0677089225450596,0.0302846003789901,0.00448559988154938
1.13579272390396,0.0514681614920454,0.0684609581473374,0.059691912094701,0.0249701022133468,0.00742634563824012
1.13810441727556,0.0515318835928649,0.0649177330173227,0.0516749016443434,0.019604027210228,0.0105384259403894
1.14041611064717,0.0485573450040911,0.0597972720361968,0.0453972843824673,0.0158151880582205,0.0123740224886527
1.14272780401878,0.0433638275004413,0.0539548490378063,0.0405556187155733,0.0127483109234756,0.0138274374987782
1.14503949739038,0.0381703099967915,0.0481124260394168,0.0357139530486794,0.00968143378872988,0.0152808525089038
1.14735119076199,0.0329767924931417,0.0422700030410272,0.0308722873817864,0.00653795118081479,0.0169887453925757
1.1496628841336,0.0281296990725203,0.0366697200854551,0.0260306217148925,0.00329994889836183,0.0190106258386088
1.15197457750521,0.0285328972624279,0.0347392334796579,0.0211645039014687,6.19466159106352e-05,0.0209512780121042
1.15428627087681,0.0278454967175172,0.0322860963755911,0.0167096380624452,0.0026534051682745,0.0217257878308263
1.15659796424842,0.0247207610131532,0.0290475493102287,0.013958396390394,0.00458334699116225,0.0225002976495454
1.15890965762003,0.0215960253087867,0.0258090022448645,0.0112071547183437,0.00654337457082743,0.0233747501889624
1.16122135099164,0.0184712896044214,0.0225704551795021,0.00845591304629334,0.00857918311245065,0.0245009416349624
1.16353304436324,0.0153465539000561,0.0193319081141388,0.00570467137424302,0.0106149916540721,0.0256271330809595
1.16584473773485,0.0145423731515418,0.0177153593563286,0.0027599408507486,0.0126508001956944,0.0261105684752999
1.16815643110646,0.0143163025573782,0.0163190671514668,0.000295205344971627,0.0144968889010677,0.0262076290697686
1.17046812447807,0.0124991709240968,0.0143363435499264,0.00223824759928082,0.0158869267053756,0.0267378042956402
1.17277981784967,0.0106820392908154,0.012353619948386,0.00418128985358912,0.0174893856546285,0.0279736272908558
1.17509151122128,0.00886490765753269,0.0103708963468438,0.00612433210789742,0.0190918446038797,0.0292094502860684
1.17740320459289,0.00704777602425254,0.00838817274530257,0.00814582947755049,0.0206943035531317,0.0301846510294355
1.1797148979645,0.00625296730295956,0.00712002219398755,0.0102597564744826,0.0222967625023838,0.0308528071971384
1.1820265913361,0.00639538472890884,0.00632279825319149,0.0123736834714157,0.0239345344079309,0.0322500578509004
1.18433828470771,0.00584165683651626,0.00506558474006624,0.014001025772167,0.0251927265276777,0.0339144240336422
1.18664997807932,0.00518837011326716,0.003808371226941,0.0155587794364838,0.0264509186474244,0.0355787902163811
1.18896167145093,0.00453508339001933,0.00255115771381575,0.0172176777447204,0.0277091107671712,0.0369071611648381
1.19127336482253,0.00388179666677151,0.00129394420068962,0.0189547548809799,0.0289798963750654,0.0380176623301532
1.19358505819414,0.00362121087969516,0.000311216862622921,0.0206918320172376,0.0302746710045749,0.0392078533003441
1.19589675156575,0.00402818129397438,0.000377234616033562,0.0224289091534962,0.0313971197325396,0.0403980442705351
1.19820844493735,0.00310096445578569,0.00119040955943284,0.0232334294201113,0.0323948449957605,0.0415882352407261
1.20052013830896,0.00204220482930926,0.00200358450283389,0.0240544182419322,0.0333947890434594,0.0424256566013913
1.20283183168057,0.000983445202834103,0.00281675944623405,0.0248837849874164,0.0344034556186461,0.0432642227111831
1.20514352505218,7.53144236385138e-05,0.00362993438963333,0.0257131517329006,0.0354121221938328,0.0441027888209778
1.20745521842378,0.000967644613371843,0.00433785276425525,0.0265425184783838,0.0364097161536758,0.0449413549307695
1.20976691179539,0.00168515539651267,0.00496589223446531,0.0273585729262056,0.0373703192893231,0.0458418287929659
1.212078605167,0.00251649826738695,0.00559393170467537,0.0281008943176193,0.038394081287878,0.0469327378452921
1.21439029853861,0.00334784113826123,0.00622197117488454,0.028843215709033,0.0394178432864312,0.0480236468976094
1.21670199191021,0.00417918400913552,0.00685001064509372,0.029585537100445,0.0404416052849843,0.0491145559499326
1.21901368528182,0.0050105268800098,0.00747805011530467,0.0304014285950283,0.0415556369914238,0.0502609398883382
1.22132537865343,0.00538089334241327,0.00802495491466804,0.0313284896439701,0.0424917289534088,0.051247754055874
1.22363707202504,0.00555794320525812,0.00847717250937841,0.0322924503485051,0.0434242852712075,0.0522345682234069
1.22594876539664,0.00572183758384669,0.00892939010408789,0.0332656063419261,0.0443771144967888,0.0532887275328712
1.22826045876825,0.00588573196243907,0.00938160769879826,0.0343765395051712,0.0455333020707096,0.0545607428017354
1.23057215213986,0.00604962634103019,0.00985757402443355,0.0356415953703326,0.0466657409137063,0.0553207735370495
1.23288384551147,0.00605456870815004,0.0105164929516048,0.0369066512354923,0.047504124467018,0.0560808042723636
1.23519553888307,0.0063162899778593,0.0109535667480669,0.0377703812192864,0.0486295026169445,0.0577942104212534
1.23750723225468,0.00690581976032065,0.0113906405445299,0.0384393892591826,0.0498328483329757,0.059652323719103
1.23981892562629,0.00749534954278073,0.0118277143409919,0.0391190742897933,0.0510361940490061,0.0614749688215256
1.2421306189979,0.00808487932524081,0.0123257479084824,0.0397987593204041,0.0521508666404831,0.0632055521562704
1.2444423123695,0.00864141190662664,0.0128829839712097,0.0404438129664006,0.0531695029168411,0.0650054362876483
1.24675400574111,0.00925792372502708,0.0133300444371738,0.0408400620108864,0.0541881391932009,0.0671265685291352
1.24906569911272,0.00995079909947811,0.0137771049031397,0.0411829352202702,0.0551317282617418,0.0689983993425261
1.25137739248433,0.0106436744739266,0.0142275225655455,0.0415258084296539,0.0560445151913678,0.0707790600304522
1.25368908585593,0.0113365498483789,0.0147902497233563,0.042126107273929,0.0568449926255914,0.0717045712694888
1.25600077922754,0.0119119935647861,0.0152901998340305,0.0427582062391698,0.0579545395815533,0.0736152785502508
1.25831247259915,0.0120514938544157,0.0156241107215731,0.0435289773601832,0.0590791805968927,0.0755761272109277
1.26062416597075,0.0121909941440466,0.0159580216091175,0.0448842722542331,0.0601803548406616,0.0755172750000524
1.26293585934236,0.0123304944336737,0.0164563094272721,0.0463688817631391,0.0610694167040888,0.0748702752054297
1.26524755271397,0.0124699947233046,0.0169787177207938,0.0478534912720461,0.0619343580921523,0.074223275410807
1.26755924608558,0.0122950266032644,0.0172797650780891,0.0494530641323312,0.0628687334416513,0.0734198581787994
1.26987093945718,0.0119345726661139,0.0174506554706584,0.0510709119984956,0.063815236766211,0.0725943336044982
1.27218263282879,0.0115741187289621,0.0178290007674944,0.0526702422971548,0.0645916352926674,0.0719543974249557
1.2744943262004,0.011213664791809,0.0182198936601257,0.0540628897639639,0.0653921228406773,0.0721227509597424
1.27680601957201,0.0111055753574626,0.0185921882210254,0.0552605436814204,0.0662011766859489,0.072319561118072
1.27911771294361,0.0110874047051565,0.0189342578734797,0.0562950197205225,0.0670018279963536,0.0727213339195208
1.28142940631522,0.0110692340528479,0.0193732268659348,0.057281637262486,0.0677298835146036,0.0733628238455951
1.28374109968683,0.0110510634005405,0.0198121958583934,0.0582682548044486,0.0685648348268497,0.0743594139129819
1.28605279305844,0.0113497801890926,0.0202578404442022,0.05885608648427,0.0693924736388034,0.0759428363287455
