QFLS_eV,alpha_1e+04_to_5e+04,alpha_5e+04_to_1e+05,alpha_1e+05_to_5e+05,alpha_5e+05_to_1e+06
0.9,NaN,NaN,NaN,NaN
0.902311693371607,NaN,NaN,NaN,NaN
0.904623386743215,NaN,NaN,NaN,NaN
0.906935080114822,NaN,NaN,NaN,NaN
0.90924677348643,NaN,NaN,NaN,NaN
0.911558466858037,NaN,NaN,NaN,NaN
0.913870160229644,NaN,NaN,NaN,0.0110960504169968
0.916181853601252,NaN,NaN,NaN,0.0111136348074837
0.918493546972859,NaN,NaN,NaN,0.0111312191979676
0.920805240344467,6.35260224486479e-05,NaN,NaN,0.0111488035884486
0.923116933716074,6.78841286291e-05,0.0082009473099929,0.00956354147370178,0.0111663879789296
0.925428627087681,7.22422348108228e-05,0.00827758323817467,0.00960345091994253,0.0111839723694136
0.927740320459289,7.66003409900043e-05,0.0083542191663535,0.00964336036618583,0.0112015567599005
0.930052013830896,8.09584471691857e-05,0.00843085509454118,0.00968326981242658,0.0112191411503785
0.932363707202504,8.53165533521792e-05,0.00850749102271705,0.00973063060791575,0.0112194240437037
0.934675400574111,8.96746595300899e-05,0.00858412695090178,0.00982949974732943,0.0111001082661494
0.936987093945718,9.40327657118128e-05,0.00866076287908061,0.00992836888674438,0.0109807924885892
0.939298787317326,0.000126301230859009,0.00867259296064206,0.0100272380261581,0.0109897248792252
0.941610480688933,0.000168322039411163,0.0086617788020576,0.010126107165573,0.0110194773752411
0.943922174060541,0.000210342847964587,0.00865096464347019,0.010224976304988,0.0110492298712569
0.946233867432148,0.000252363656514199,0.00864015048488868,0.0103238454444016,0.0110789823672758
0.948545560803756,0.000279760882004235,0.00862933632629537,0.0104227145838153,0.0111087348632916
0.950857254175363,0.000243613222748403,0.00867976590501709,0.0104952074812462,0.0111384873593046
0.95316894754697,0.000207465563493842,0.00876012631511442,0.0105548098712349,0.0111682398553234
0.955480640918578,0.000171317904241822,0.00884048672522059,0.0106144122612211,0.0111979923513363
0.957792334290185,0.000135170244985989,0.00892084713532382,0.0107009071365962,0.0111653024299951
0.960104027661792,9.90225857326985e-05,0.00900120754542704,0.010795053842396,0.0111151159379536
0.9624157210334,6.28749264781369e-05,0.00908156795552732,0.0108892005481958,0.0110747193803779
0.964727414405007,4.18096305828418e-05,0.00912690820241231,0.0109833472539957,0.0110343228227992
0.967039107776615,5.71130044595683e-05,0.00908780301317407,0.0110774939597955,0.0109939262652234
0.969350801148222,7.24163783350241e-05,0.00904869782394468,0.011171640665594,0.0109535297076447
0.97166249451983,8.77197522117507e-05,0.00900959263470938,0.0112657873713951,0.0109131331500631
0.973974187891437,0.000103023126088477,0.00897048744547704,0.011359934077195,0.0108727365924814
