time_s,PL_norm,QFLS_eV,tau_diff_s
1e-11,1,1.48975439667579,3.4272310193991e-09
1.04138789330504e-11,0.999758505362533,1.4897481653617,3.45946621213731e-09
1.08448874432232e-11,0.999511669672392,1.48974179467612,3.51613196435003e-09
1.12937344876285e-11,0.999258283526,1.4897352532904,3.56120372575451e-09
1.17611583656179e-11,0.9989974683203,1.48972851838438,3.59922534406405e-09
1.22479279331978e-11,0.99872859567444,1.48972157357405,3.63259089223052e-09
1.27548438677049e-11,0.998451071639604,1.48971440334269,3.66294512955618e-09
1.3282739984824e-11,0.998164457018602,1.4897069961507,3.69137757357697e-09
1.38324846101145e-11,0.997868277015931,1.48969933951863,3.71840218624612e-09
1.44049820073016e-11,0.997562131594159,1.48969142287878,3.74450441227285e-09
1.50011738656809e-11,0.997245586319562,1.4896832347531,3.76991785796721e-09
1.56220408490841e-11,0.99691824491436,1.48967476462823,3.79483741509031e-09
1.6268604208953e-11,0.996579672536745,1.48966600096978,3.81932256776199e-09
1.69419274641751e-11,0.996229450288245,1.48965693263103,3.84289636303316e-09
1.76431181504442e-11,0.995867021092988,1.48964754485942,3.86612938426735e-09
1.8373329642023e-11,0.995492032045382,1.48963782816114,3.89016516303256e-09
1.91337630489055e-11,0.995104114970168,1.48962777262006,3.91472130126043e-09
1.99256691924976e-11,0.994702842262294,1.48961736675032,3.93852486274717e-09
2.07503506630683e-11,0.994287559058638,1.48960659313693,3.96180675420503e-09
2.16091639623535e-11,0.993857841100904,1.48959544030728,3.98594262203622e-09
2.25035217348387e-11,0.993413291730516,1.48958389746971,4.01046880342513e-09
2.34348950913879e-11,0.99295336259994,1.48957194985495,4.03428835300548e-09
2.44048160290451e-11,0.992477373922567,1.4895595792314,4.05836258230542e-09
2.54148799509844e-11,0.991984955409757,1.48954677536236,4.08326190758933e-09
2.64667482907563e-11,0.991475533665744,1.48953352268467,4.10775632827598e-09
2.75621512451456e-11,0.990948405245748,1.48951980219503,4.13256277050824e-09
2.87028906201371e-11,0.99040313317428,1.48950560176717,4.15732601318079e-09
2.98908427946697e-11,0.989838883855203,1.48949089888469,4.18164890037944e-09
3.11279618070533e-11,0.98925506655362,1.48947567728613,4.20716736845296e-09
3.24162825691271e-11,0.988651254115266,1.48945992491077,4.23390571214214e-09
3.37579242134442e-11,0.988026844486904,1.48944362507018,4.26129100852061e-09
3.51550935789901e-11,0.987381221455237,1.48942676063078,4.28838361536891e-09
3.66100888411661e-11,0.986713463005976,1.48940930638324,4.31472203632463e-09
3.81253032920124e-11,0.986022750927747,1.48939123972818,4.34208325886489e-09
3.97032292768848e-11,0.985308667198156,1.4893725484408,4.3709675139642e-09
4.13464622940621e-11,0.984570533968994,1.4893532134093,4.40018390670407e-09
4.30577052640297e-11,0.983807513654359,1.48933321123022,4.42859015056868e-09
4.48397729754573e-11,0.983018482848945,1.48931251087756,4.45757736388506e-09
4.66955967151881e-11,0.982203025215791,1.48929109974599,4.48829412988443e-09
4.86282290898516e-11,0.981360400466476,1.48926895661622,4.5189443434802e-09
5.06408490470355e-11,0.980489502163844,1.48924605050332,4.54949517947151e-09
5.27367671042712e-11,0.979589514958549,1.48922235791611,4.58125117357348e-09
5.49194307944356e-11,0.978659788480685,1.48919785955945,4.61298193401712e-09
5.71924303365294e-11,0.97769897738808,1.48917251765528,4.64398730480399e-09
5.95595045411537e-11,0.976706071087541,1.48914630304355,4.67668379044198e-09
6.20245469604044e-11,0.9756806765231,1.48911920269345,4.71146412335653e-09
6.45916122922952e-11,0.974621944191988,1.48909119135148,4.74729772065976e-09
6.72649230502494e-11,0.973529012923539,1.48906224325628,4.7842116271913e-09
7.00488765086253e-11,0.972401011064091,1.48903233215889,4.81945081878758e-09
7.29480519357024e-11,0.971235734290144,1.48900139618853,4.8546114898308e-09
7.59672181260279e-11,0.97003295707636,1.48896942569807,4.89272989309842e-09
7.91113412445088e-11,0.968791915479494,1.48893639653899,4.93238020878771e-09
8.23855929951557e-11,0.967511683313581,1.48890227999372,4.97252095815185e-09
8.57953591279118e-11,0.966190930533216,1.48886703628376,5.01147336630503e-09
8.93462482975656e-11,0.964827773960605,1.4888306104891,5.05149966739631e-09
9.30441012893115e-11,0.963421998945077,1.48879299191671,5.09429778238323e-09
9.6895000626137e-11,0.961972634930855,1.48875414938753,5.13755631759375e-09
1.00905280573844e-10,0.960478165072231,1.48871403670416,5.18030241301574e-09
1.05081537560149e-10,0.958936985039029,1.48867260486134,5.22448806663522e-09
1.09430641025019e-10,0.957348643078582,1.48862983542095,5.2708105624338e-09
1.13959744720065e-10,0.955711933889298,1.48858568929417,5.31473543902937e-09
1.18676298475609e-10,0.954023571655196,1.48854007066598,5.35964840663743e-09
1.23588060454755e-10,0.952284326468189,1.48849299271145,5.40909323130705e-09
1.28703109914634e-10,0.950493181684298,1.48844441998145,5.46026263669722e-09
1.34029860495808e-10,0.948649127185833,1.48839431671031,5.51321031699678e-09
1.39577074061698e-10,0.946751162237214,1.48834264687327,5.56531815906446e-09
1.45353875110794e-10,0.944796449731938,1.48828932376338,5.61610977236886e-09
1.51369765785354e-10,0.942783528365833,1.48823429733639,5.66995677569255e-09
1.57634641501287e-10,0.940712563306904,1.48817756143947,5.72745964341249e-09
1.64158807224922e-10,0.938582568344671,1.48811907792335,5.78681328277951e-09
1.7095299442343e-10,0.936392413133433,1.48805880402028,5.84370871083881e-09
1.78028378716804e-10,0.934137825818092,1.48799660948347,5.90137334881065e-09
1.85396598260405e-10,0.931819974797454,1.48793251308528,5.96410481733129e-09
1.93069772888325e-10,0.929437922173952,1.48786647495984,6.02832933051012e-09
2.01060524049056e-10,0.926990079874967,1.48779843637408,6.09130889384852e-09
2.09381995566254e-10,0.924473251996464,1.48772829272268,6.1559536755967e-09
2.18047875258747e-10,0.921888114336682,1.48765604619887,6.22508104424145e-09
2.27072417455348e-10,0.919233823309451,1.48758165595394,6.29062311656955e-09
2.36470466441508e-10,0.916504251159379,1.48750493148616,6.35687720813536e-09
2.46257480876383e-10,0.913702037368328,1.48742592708895,6.43027235378603e-09
2.56449559220463e-10,0.910826684981349,1.48734460838775,6.50687959188013e-09
2.67063466215606e-10,0.907877490096072,1.48726093420283,6.58650971763203e-09
2.78116660461013e-10,0.904853811197005,1.48717486409647,6.66324575901329e-09
2.89627323130528e-10,0.901749544216087,1.48708620028802,6.73925181020588e-09
3.0161438787848e-10,0.898565859165506,1.48699495054392,6.82188730933573e-09
3.1409757198326e-10,0.895303505936054,1.48690111003608,6.90931574143265e-09
3.27097408779876e-10,0.891962042700159,1.48680463880717,6.99674643811847e-09
3.40635281434814e-10,0.888537670947446,1.48670539824063,7.08230126271496e-09
3.54733458118772e-10,0.885028034336335,1.48660328897849,7.17226023227735e-09
3.69415128635121e-10,0.881435407546566,1.48649834494537,7.26873380193541e-09
3.8470444256434e-10,0.877759618220309,1.48639052801633,7.36346536310815e-09
4.0062654898717e-10,0.873994734272333,1.48627962872811,7.45884181758014e-09
4.17207637851818e-10,0.870142878520296,1.48616567207785,7.5613234052885e-09
4.34474983053278e-10,0.8662047442535,1.48604864016907,7.66179328005318e-09
4.52456987295597e-10,0.862173127939974,1.48592827772841,7.76133157885552e-09
4.7118322881091e-10,0.858049715202783,1.4858045911342,7.8695229661441e-09
4.90684510012061e-10,0.853837385709816,1.48567762210663,7.98508640320748e-09
5.10992908158878e-10,0.84953660747537,1.48554733913333,8.1058384722719e-09
5.32141828121393e-10,0.845147999206417,1.48541371386052,8.21970463176547e-09
5.54166057326831e-10,0.840659110763629,1.48527631546559,8.33438390399817e-09
5.7710182298075e-10,0.836078677419286,1.48513535666442,8.46235731465271e-09
6.00986851656423e-10,0.831407940462237,1.48499082137717,8.59655305844126e-09
6.25860431350514e-10,0.826647994133331,1.48484268771039,8.7246166383263e-09
6.51763476107097e-10,0.821786579090261,1.48469051318825,8.85408025922281e-09
6.78738593316341e-10,0.816832946647647,1.48453452321701,8.99726682968888e-09
7.06830153798536e-10,0.81178860562952,1.48437470166208,9.14143514811987e-09
7.36084364788736e-10,0.806648704781711,1.48421082767468,9.28444362481899e-09
