time_s,PL_norm,QFLS_eV,tau_diff_s
1e-11,1,1.48975439667579,4.35153755392468e-11
1.04138789330504e-11,0.981157587303294,1.48926362409987,4.68912149340558e-11
1.08448874432232e-11,0.964605504005395,1.48882466618935,5.37247075028247e-11
1.12937344876285e-11,0.949541144403826,1.48841856511814,5.97579857090704e-11
1.17611583656179e-11,0.935473815801002,1.48803348189767,6.51216847979016e-11
1.22479279331978e-11,0.922118670090099,1.4876624977353,7.00124004168139e-11
1.27548438677049e-11,0.909292814072027,1.48730112346399,7.45904613279485e-11
1.3282739984824e-11,0.89688480067392,1.48694663808095,7.89912132082916e-11
1.38324846101145e-11,0.884818103484405,1.48659716842836,8.3288124657726e-11
1.44049820073016e-11,0.873037926088696,1.4862513686341,8.75333732122092e-11
1.50011738656809e-11,0.861503723834098,1.4859082384423,9.1757325775649e-11
1.56220408490841e-11,0.850182662449681,1.48556695204169,9.59781771229122e-11
1.6268604208953e-11,0.839048553853971,1.48522683973612,1.00212413520716e-10
1.69419274641751e-11,0.828079732132216,1.4848873341486,1.0448503357517e-10
1.76431181504442e-11,0.817260849256085,1.48454803515565,1.08809570848189e-10
1.8373329642023e-11,0.80657688040274,1.4842085303283,1.13192562112182e-10
1.91337630489055e-11,0.796016654178987,1.48386850926344,1.17651511298704e-10
1.99256691924976e-11,0.78557068848639,1.48352769996819,1.22206314737486e-10
2.07503506630683e-11,0.775232832059092,1.48318592652564,1.26848156747951e-10
2.16091639623535e-11,0.764993227541344,1.48284287858528,1.31568670524315e-10
2.25035217348387e-11,0.754845528960011,1.48249834925559,1.36407507264829e-10
2.34348950913879e-11,0.744786949054336,1.48215224411693,1.41351412155781e-10
2.44048160290451e-11,0.734809633874007,1.48180428625271,1.46421446380445e-10
2.54148799509844e-11,0.724914119107362,1.48145448281706,1.51626305888949e-10
2.64667482907563e-11,0.715093934449851,1.48110258937973,1.56967886273674e-10
2.75621512451456e-11,0.705349779377492,1.48074861105304,1.62463439453529e-10
2.87028906201371e-11,0.695677343357603,1.48039236839349,1.68111302187278e-10
2.98908427946697e-11,0.686076856152888,1.48003384361985,1.73936248281381e-10
3.11279618070533e-11,0.676546626006963,1.47967294576318,1.79951685889336e-10
3.24162825691271e-11,0.66708780634465,1.47930968984647,1.86134019036425e-10
3.37579242134442e-11,0.657695832207066,1.4789438686129,1.92457397950757e-10
3.51550935789901e-11,0.648369145304266,1.47857538371112,1.99022861740241e-10
3.66100888411661e-11,0.63911274909851,1.47820439731044,2.05797521539146e-10
3.81253032920124e-11,0.629921270059322,1.4778306574382,2.12733521290815e-10
3.97032292768848e-11,0.620795010510517,1.47745413451446,2.19941039031714e-10
